% Model,薄膜计算.mph
% Version,COMSOL 6.4.0.293
% Date,"Apr 16 2026, 10:05"
% Table,表格 1 - 反射率、透射率和吸收率 (ewfd)
% lambda0 (m),freq (THz),反射率，端口 1 (1),总反射率 (1),theta (rad)
6.100000000000000E-7,4.914630459016394E2,5.153252058807223E-3∠0.000000000000000E0°,5.153252058807223E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
6.150000000000000E-7,4.874674113821138E2,5.116878522687689E-3∠0.000000000000000E0°,5.116878522687689E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
6.200000000000000E-7,4.835362225806452E2,5.079220041586811E-3∠0.000000000000000E0°,5.079220041586811E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
6.249999999999999E-7,4.796679328000001E2,5.041634389161579E-3∠0.000000000000000E0°,5.041634389161579E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
6.300000000000000E-7,4.758610444444444E2,5.003743307308565E-3∠0.000000000000000E0°,5.003743307308565E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
6.350000000000000E-7,4.721141070866142E2,4.965880328533920E-3∠0.000000000000000E0°,4.965880328533920E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
6.400000000000000E-7,4.684257156250000E2,4.929170080052072E-3∠0.000000000000000E0°,4.929170080052072E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
6.450000000000000E-7,4.647945085271318E2,4.891753724356767E-3∠0.000000000000000E0°,4.891753724356767E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
6.499999999999999E-7,4.612191661538462E2,4.856899175330108E-3∠0.000000000000000E0°,4.856899175330108E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
6.550000000000000E-7,4.576984091603053E2,4.823280084169221E-3∠0.000000000000000E0°,4.823280084169221E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
6.600000000000000E-7,4.542309969696970E2,4.790844821588613E-3∠0.000000000000000E0°,4.790844821588613E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
6.650000000000000E-7,4.508157263157895E2,4.756461304413722E-3∠0.000000000000000E0°,4.756461304413722E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
6.699999999999999E-7,4.474514298507463E2,4.719304477686971E-3∠0.000000000000000E0°,4.719304477686971E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
6.750000000000000E-7,4.441369748148147E2,4.685087857959794E-3∠0.000000000000000E0°,4.685087857959794E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
6.800000000000001E-7,4.408712617647059E2,4.651653106204260E-3∠0.000000000000000E0°,4.651653106204260E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
6.850000000000000E-7,4.376532233576642E2,4.618827218093079E-3∠0.000000000000000E0°,4.618827218093079E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
6.900000000000000E-7,4.344818231884058E2,4.588454145337675E-3∠0.000000000000000E0°,4.588454145337675E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
6.949999999999999E-7,4.313560546762591E2,4.556360994673742E-3∠0.000000000000000E0°,4.556360994673742E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.000000000000000E-7,4.282749400000000E2,4.523928967983653E-3∠0.000000000000000E0°,4.523928967983653E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.050000000000000E-7,4.252375290780141E2,4.491010230250026E-3∠0.000000000000000E0°,4.491010230250026E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.100000000000000E-7,4.222428985915493E2,4.459626764792088E-3∠0.000000000000000E0°,4.459626764792088E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.149999999999999E-7,4.192901510489510E2,4.431026258629252E-3∠0.000000000000000E0°,4.431026258629252E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.200000000000000E-7,4.163784138888889E2,4.399980896264808E-3∠0.000000000000000E0°,4.399980896264808E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.250000000000000E-7,4.135068386206896E2,4.370034945533329E-3∠0.000000000000000E0°,4.370034945533329E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.300000000000000E-7,4.106746000000000E2,4.341436995865596E-3∠0.000000000000000E0°,4.341436995865596E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.350000000000000E-7,4.078808952380953E2,4.310701603717292E-3∠0.000000000000000E0°,4.310701603717292E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.400000000000000E-7,4.051249432432432E2,4.278774149644109E-3∠0.000000000000000E0°,4.278774149644109E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.450000000000001E-7,4.024059838926174E2,4.251304181979849E-3∠0.000000000000000E0°,4.251304181979849E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.500000000000000E-7,3.997232773333333E2,4.222448498822590E-3∠0.000000000000000E0°,4.222448498822590E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.550000000000000E-7,3.970761033112582E2,4.195828845573943E-3∠0.000000000000000E0°,4.195828845573943E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.599999999999999E-7,3.944637605263158E2,4.168372995976001E-3∠0.000000000000000E0°,4.168372995976001E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.650000000000000E-7,3.918855660130719E2,4.143293054547541E-3∠0.000000000000000E0°,4.143293054547541E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.700000000000000E-7,3.893408545454545E2,4.116373768548045E-3∠0.000000000000000E0°,4.116373768548045E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.750000000000000E-7,3.868289780645160E2,4.090148427641747E-3∠0.000000000000000E0°,4.090148427641747E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.799999999999999E-7,3.843493051282052E2,4.062772308511270E-3∠0.000000000000000E0°,4.062772308511270E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.850000000000000E-7,3.819012203821656E2,4.037909127496399E-3∠0.000000000000000E0°,4.037909127496399E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.900000000000001E-7,3.794841240506329E2,4.012132960039788E-3∠0.000000000000000E0°,4.012132960039788E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
7.950000000000000E-7,3.770974314465409E2,3.986667631929519E-3∠0.000000000000000E0°,3.986667631929519E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
8.000000000000000E-7,3.747405725000000E2,3.961357727197036E-3∠0.000000000000000E0°,3.961357727197036E-3∠0.000000000000000E0°,1.047197551196598E0∠0.000000000000000E0°
