% Model,薄膜计算.mph
% Version,COMSOL 6.4.0.293
% Date,"Apr 16 2026, 10:03"
% Table,表格 1 - 反射率、透射率和吸收率 (ewfd)
% lambda0 (m),freq (THz),反射率，端口 1 (1),总反射率 (1),theta (rad)
4.500000000000000E-7,6.662054622222222E2,7.016947930926460E-5∠0.000000000000000E0°,7.016947930926460E-5∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
4.550000000000000E-7,6.588845230769230E2,8.656604219985496E-5∠0.000000000000000E0°,8.656604219985496E-5∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
4.600000000000000E-7,6.517227347826087E2,1.039015868644878E-4∠0.000000000000000E0°,1.039015868644878E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
4.650000000000000E-7,6.447149634408600E2,1.229394435033643E-4∠0.000000000000000E0°,1.229394435033643E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
4.700000000000000E-7,6.378562936170213E2,1.429299278019014E-4∠0.000000000000000E0°,1.429299278019014E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
4.750000000000000E-7,6.311420168421052E2,1.642605121823248E-4∠0.000000000000000E0°,1.642605121823248E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
4.800000000000000E-7,6.245676208333332E2,1.865192221630014E-4∠0.000000000000000E0°,1.865192221630014E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
4.850000000000000E-7,6.181287793814432E2,2.092711446785445E-4∠0.000000000000000E0°,2.092711446785445E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
4.900000000000000E-7,6.118213428571429E2,2.324662928008842E-4∠0.000000000000000E0°,2.324662928008842E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
4.950000000000000E-7,6.056413292929291E2,2.571873816036726E-4∠0.000000000000000E0°,2.571873816036726E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.000000000000000E-7,5.995849160000000E2,2.818785044429198E-4∠0.000000000000000E0°,2.818785044429198E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.050000000000000E-7,5.936484316831683E2,3.073608112462275E-4∠0.000000000000000E0°,3.073608112462275E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.100000000000000E-7,5.878283490196079E2,3.338238592429597E-4∠0.000000000000000E0°,3.338238592429597E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.149999999999999E-7,5.821212776699030E2,3.605915467271403E-4∠0.000000000000000E0°,3.605915467271403E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.200000000000000E-7,5.765239576923076E2,3.876235517507928E-4∠0.000000000000000E0°,3.876235517507928E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.250000000000000E-7,5.710332533333334E2,4.150085068131303E-4∠0.000000000000000E0°,4.150085068131303E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.300000000000000E-7,5.656461471698113E2,4.428804454759404E-4∠0.000000000000000E0°,4.428804454759404E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.350000000000000E-7,5.603597345794393E2,4.709046162726881E-4∠0.000000000000000E0°,4.709046162726881E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.400000000000000E-7,5.551712185185185E2,4.993327177745125E-4∠0.000000000000000E0°,4.993327177745125E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.450000000000000E-7,5.500779045871560E2,5.277346864086791E-4∠0.000000000000000E0°,5.277346864086791E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.500000000000000E-7,5.450771963636364E2,5.558702064568677E-4∠0.000000000000000E0°,5.558702064568677E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.550000000000000E-7,5.401665909909910E2,5.851766073112172E-4∠0.000000000000000E0°,5.851766073112172E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.599999999999999E-7,5.353436750000001E2,6.138017049798104E-4∠0.000000000000000E0°,6.138017049798104E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.650000000000000E-7,5.306061203539823E2,6.420397290798584E-4∠0.000000000000000E0°,6.420397290798584E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.700000000000000E-7,5.259516807017543E2,6.711284842362683E-4∠0.000000000000000E0°,6.711284842362683E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.750000000000000E-7,5.213781878260869E2,7.003228029347470E-4∠0.000000000000000E0°,7.003228029347470E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.800000000000000E-7,5.168835482758622E2,7.286884360386398E-4∠0.000000000000000E0°,7.286884360386398E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.850000000000000E-7,5.124657401709401E2,7.568463280394550E-4∠0.000000000000000E0°,7.568463280394550E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.900000000000000E-7,5.081228101694915E2,7.857448926544186E-4∠0.000000000000000E0°,7.857448926544186E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
5.950000000000000E-7,5.038528705882353E2,8.141519689785488E-4∠0.000000000000000E0°,8.141519689785488E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.000000000000000E-7,4.996540966666667E2,8.428183407593521E-4∠0.000000000000000E0°,8.428183407593521E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.049999999999999E-7,4.955247239669422E2,8.711128957907251E-4∠0.000000000000000E0°,8.711128957907251E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.100000000000000E-7,4.914630459016394E2,8.996852632790503E-4∠0.000000000000000E0°,8.996852632790503E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.150000000000000E-7,4.874674113821138E2,9.281157081613814E-4∠0.000000000000000E0°,9.281157081613814E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.200000000000000E-7,4.835362225806452E2,9.560483662498058E-4∠0.000000000000000E0°,9.560483662498058E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.249999999999999E-7,4.796679328000001E2,9.840879792772002E-4∠0.000000000000000E0°,9.840879792772002E-4∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.300000000000000E-7,4.758610444444444E2,1.011495106132353E-3∠0.000000000000000E0°,1.011495106132353E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.350000000000000E-7,4.721141070866142E2,1.039142658892139E-3∠0.000000000000000E0°,1.039142658892139E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.400000000000000E-7,4.684257156250000E2,1.066273662174876E-3∠0.000000000000000E0°,1.066273662174876E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.450000000000000E-7,4.647945085271318E2,1.092322542931840E-3∠0.000000000000000E0°,1.092322542931840E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.499999999999999E-7,4.612191661538462E2,1.119345042861994E-3∠0.000000000000000E0°,1.119345042861994E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.550000000000000E-7,4.576984091603053E2,1.146551987000857E-3∠0.000000000000000E0°,1.146551987000857E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.600000000000000E-7,4.542309969696970E2,1.173383805832584E-3∠0.000000000000000E0°,1.173383805832584E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.650000000000000E-7,4.508157263157895E2,1.199601078652910E-3∠0.000000000000000E0°,1.199601078652910E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.699999999999999E-7,4.474514298507463E2,1.225487846711100E-3∠0.000000000000000E0°,1.225487846711100E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.750000000000000E-7,4.441369748148147E2,1.250887658667272E-3∠0.000000000000000E0°,1.250887658667272E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.800000000000001E-7,4.408712617647059E2,1.275970436663883E-3∠0.000000000000000E0°,1.275970436663883E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.850000000000000E-7,4.376532233576642E2,1.300395985625515E-3∠0.000000000000000E0°,1.300395985625515E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.900000000000000E-7,4.344818231884058E2,1.325721612456935E-3∠0.000000000000000E0°,1.325721612456935E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
6.949999999999999E-7,4.313560546762591E2,1.350450877217165E-3∠0.000000000000000E0°,1.350450877217165E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.000000000000000E-7,4.282749400000000E2,1.374391381971898E-3∠0.000000000000000E0°,1.374391381971898E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.050000000000000E-7,4.252375290780141E2,1.398333472389987E-3∠0.000000000000000E0°,1.398333472389987E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.100000000000000E-7,4.222428985915493E2,1.421933753310746E-3∠0.000000000000000E0°,1.421933753310746E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.149999999999999E-7,4.192901510489510E2,1.444553857795417E-3∠0.000000000000000E0°,1.444553857795417E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.200000000000000E-7,4.163784138888889E2,1.468460140952124E-3∠0.000000000000000E0°,1.468460140952124E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.250000000000000E-7,4.135068386206896E2,1.491203163138687E-3∠0.000000000000000E0°,1.491203163138687E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.300000000000000E-7,4.106746000000000E2,1.513243394379365E-3∠0.000000000000000E0°,1.513243394379365E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.350000000000000E-7,4.078808952380953E2,1.535091719978408E-3∠0.000000000000000E0°,1.535091719978408E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.400000000000000E-7,4.051249432432432E2,1.556833094215421E-3∠0.000000000000000E0°,1.556833094215421E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.450000000000001E-7,4.024059838926174E2,1.579314509151494E-3∠0.000000000000000E0°,1.579314509151494E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.500000000000000E-7,3.997232773333333E2,1.600308921610345E-3∠0.000000000000000E0°,1.600308921610345E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.550000000000000E-7,3.970761033112582E2,1.621633531226033E-3∠0.000000000000000E0°,1.621633531226033E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.599999999999999E-7,3.944637605263158E2,1.642932726307040E-3∠0.000000000000000E0°,1.642932726307040E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.650000000000000E-7,3.918855660130719E2,1.664268226216634E-3∠0.000000000000000E0°,1.664268226216634E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.700000000000000E-7,3.893408545454545E2,1.684655669289821E-3∠0.000000000000000E0°,1.684655669289821E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.750000000000000E-7,3.868289780645160E2,1.705117822712476E-3∠0.000000000000000E0°,1.705117822712476E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.799999999999999E-7,3.843493051282052E2,1.724422632228613E-3∠0.000000000000000E0°,1.724422632228613E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.850000000000000E-7,3.819012203821656E2,1.744521498915129E-3∠0.000000000000000E0°,1.744521498915129E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.900000000000001E-7,3.794841240506329E2,1.763865161871355E-3∠0.000000000000000E0°,1.763865161871355E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
7.950000000000000E-7,3.770974314465409E2,1.783340869835133E-3∠0.000000000000000E0°,1.783340869835133E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
8.000000000000000E-7,3.747405725000000E2,1.802031544580996E-3∠0.000000000000000E0°,1.802031544580996E-3∠0.000000000000000E0°,8.726646259971648E-1∠0.000000000000000E0°
