% Model,薄膜计算.mph
% Version,COMSOL 6.4.0.293
% Date,"Apr 16 2026, 10:08"
% Table,表格 1 - 反射率、透射率和吸收率 (ewfd)
% lambda0 (m),freq (THz),反射率，端口 1 (1),总反射率 (1),theta (rad)
5.450000000000000E-7,5.500779045871560E2,4.960497220849134E-2∠0.000000000000000E0°,4.960497220849134E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
5.500000000000000E-7,5.450771963636364E2,4.950013079229289E-2∠0.000000000000000E0°,4.950013079229289E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
5.550000000000000E-7,5.401665909909910E2,4.942508756388585E-2∠0.000000000000000E0°,4.942508756388585E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
5.599999999999999E-7,5.353436750000001E2,4.933412385872450E-2∠0.000000000000000E0°,4.933412385872450E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
5.650000000000000E-7,5.306061203539823E2,4.924050848716023E-2∠0.000000000000000E0°,4.924050848716023E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
5.700000000000000E-7,5.259516807017543E2,4.914646181203811E-2∠0.000000000000000E0°,4.914646181203811E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
5.750000000000000E-7,5.213781878260869E2,4.906306772449589E-2∠0.000000000000000E0°,4.906306772449589E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
5.800000000000000E-7,5.168835482758622E2,4.896605655071601E-2∠0.000000000000000E0°,4.896605655071601E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
5.850000000000000E-7,5.124657401709401E2,4.886879181925095E-2∠0.000000000000000E0°,4.886879181925095E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
5.900000000000000E-7,5.081228101694915E2,4.879362563184759E-2∠0.000000000000000E0°,4.879362563184759E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
5.950000000000000E-7,5.038528705882353E2,4.871036279382402E-2∠0.000000000000000E0°,4.871036279382402E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.000000000000000E-7,4.996540966666667E2,4.862830500552864E-2∠0.000000000000000E0°,4.862830500552864E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.049999999999999E-7,4.955247239669422E2,4.854795998737669E-2∠0.000000000000000E0°,4.854795998737669E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.100000000000000E-7,4.914630459016394E2,4.847068126543508E-2∠0.000000000000000E0°,4.847068126543508E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.150000000000000E-7,4.874674113821138E2,4.837550537636395E-2∠0.000000000000000E0°,4.837550537636395E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.200000000000000E-7,4.835362225806452E2,4.828715024672924E-2∠0.000000000000000E0°,4.828715024672924E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.249999999999999E-7,4.796679328000001E2,4.821570113792353E-2∠0.000000000000000E0°,4.821570113792353E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.300000000000000E-7,4.758610444444444E2,4.812920707126742E-2∠0.000000000000000E0°,4.812920707126742E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.350000000000000E-7,4.721141070866142E2,4.805618698112466E-2∠0.000000000000000E0°,4.805618698112466E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.400000000000000E-7,4.684257156250000E2,4.798826294013658E-2∠0.000000000000000E0°,4.798826294013658E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.450000000000000E-7,4.647945085271318E2,4.792071325083009E-2∠0.000000000000000E0°,4.792071325083009E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.499999999999999E-7,4.612191661538462E2,4.785850741647633E-2∠0.000000000000000E0°,4.785850741647633E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.550000000000000E-7,4.576984091603053E2,4.779277394633548E-2∠0.000000000000000E0°,4.779277394633548E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.600000000000000E-7,4.542309969696970E2,4.769966335990323E-2∠0.000000000000000E0°,4.769966335990323E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.650000000000000E-7,4.508157263157895E2,4.764681695608884E-2∠0.000000000000000E0°,4.764681695608884E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.699999999999999E-7,4.474514298507463E2,4.754152345630662E-2∠0.000000000000000E0°,4.754152345630662E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.750000000000000E-7,4.441369748148147E2,4.748981017419614E-2∠0.000000000000000E0°,4.748981017419614E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.800000000000001E-7,4.408712617647059E2,4.742629108516769E-2∠0.000000000000000E0°,4.742629108516769E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.850000000000000E-7,4.376532233576642E2,4.736878137985792E-2∠0.000000000000000E0°,4.736878137985792E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.900000000000000E-7,4.344818231884058E2,4.732404188022701E-2∠0.000000000000000E0°,4.732404188022701E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
6.949999999999999E-7,4.313560546762591E2,4.727164272428838E-2∠0.000000000000000E0°,4.727164272428838E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.000000000000000E-7,4.282749400000000E2,4.720800984878387E-2∠0.000000000000000E0°,4.720800984878387E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.050000000000000E-7,4.252375290780141E2,4.715503823145526E-2∠0.000000000000000E0°,4.715503823145526E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.100000000000000E-7,4.222428985915493E2,4.709716007133641E-2∠0.000000000000000E0°,4.709716007133641E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.149999999999999E-7,4.192901510489510E2,4.699965907680432E-2∠0.000000000000000E0°,4.699965907680432E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.200000000000000E-7,4.163784138888889E2,4.695247927831295E-2∠0.000000000000000E0°,4.695247927831295E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.250000000000000E-7,4.135068386206896E2,4.689836759738821E-2∠0.000000000000000E0°,4.689836759738821E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.300000000000000E-7,4.106746000000000E2,4.683402339507312E-2∠0.000000000000000E0°,4.683402339507312E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.350000000000000E-7,4.078808952380953E2,4.677506069369287E-2∠0.000000000000000E0°,4.677506069369287E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.400000000000000E-7,4.051249432432432E2,4.672266193303886E-2∠0.000000000000000E0°,4.672266193303886E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.450000000000001E-7,4.024059838926174E2,4.668948478928026E-2∠0.000000000000000E0°,4.668948478928026E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.500000000000000E-7,3.997232773333333E2,4.662983013351320E-2∠0.000000000000000E0°,4.662983013351320E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.550000000000000E-7,3.970761033112582E2,4.658544611274791E-2∠0.000000000000000E0°,4.658544611274791E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.599999999999999E-7,3.944637605263158E2,4.653944423495213E-2∠0.000000000000000E0°,4.653944423495213E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.650000000000000E-7,3.918855660130719E2,4.649851230914215E-2∠0.000000000000000E0°,4.649851230914215E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.700000000000000E-7,3.893408545454545E2,4.644783148288324E-2∠0.000000000000000E0°,4.644783148288324E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.750000000000000E-7,3.868289780645160E2,4.640229221467412E-2∠0.000000000000000E0°,4.640229221467412E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.799999999999999E-7,3.843493051282052E2,4.635516028551741E-2∠0.000000000000000E0°,4.635516028551741E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.850000000000000E-7,3.819012203821656E2,4.627051129373914E-2∠0.000000000000000E0°,4.627051129373914E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.900000000000001E-7,3.794841240506329E2,4.621636784993655E-2∠0.000000000000000E0°,4.621636784993655E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
7.950000000000000E-7,3.770974314465409E2,4.617206733103517E-2∠0.000000000000000E0°,4.617206733103517E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
8.000000000000000E-7,3.747405725000000E2,4.613882993796191E-2∠0.000000000000000E0°,4.613882993796191E-2∠0.000000000000000E0°,1.221730476396031E0∠0.000000000000000E0°
