% Model,薄膜计算.mph
% Version,COMSOL 6.4.0.293
% Date,"Apr 16 2026, 09:33"
% Table,表格 1 - 反射率、透射率和吸收率 (ewfd)
% lambda0 (m),freq (THz),反射率，端口 1 (1),总反射率 (1),theta (rad)
4.650000000000000E-7,6.447149634408600E2,6.785004085280463E-3∠0.000000000000000E0°,6.785004085280463E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
4.700000000000000E-7,6.378562936170213E2,6.795226750418859E-3∠0.000000000000000E0°,6.795226750418859E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
4.750000000000000E-7,6.311420168421052E2,6.817218480731043E-3∠0.000000000000000E0°,6.817218480731043E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
4.800000000000000E-7,6.245676208333332E2,6.848722345285436E-3∠0.000000000000000E0°,6.848722345285436E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
4.850000000000000E-7,6.181287793814432E2,6.888420795359299E-3∠0.000000000000000E0°,6.888420795359299E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
4.900000000000000E-7,6.118213428571429E2,6.937826001779645E-3∠0.000000000000000E0°,6.937826001779645E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
4.950000000000000E-7,6.056413292929291E2,6.994319551406996E-3∠0.000000000000000E0°,6.994319551406996E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.000000000000000E-7,5.995849160000000E2,7.058269586177005E-3∠0.000000000000000E0°,7.058269586177005E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.050000000000000E-7,5.936484316831683E2,7.129454040274473E-3∠0.000000000000000E0°,7.129454040274473E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.100000000000000E-7,5.878283490196079E2,7.210069544014786E-3∠0.000000000000000E0°,7.210069544014786E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.149999999999999E-7,5.821212776699030E2,7.295332165569943E-3∠0.000000000000000E0°,7.295332165569943E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.200000000000000E-7,5.765239576923076E2,7.386029281367839E-3∠0.000000000000000E0°,7.386029281367839E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.250000000000000E-7,5.710332533333334E2,7.482182752362328E-3∠0.000000000000000E0°,7.482182752362328E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.300000000000000E-7,5.656461471698113E2,7.584391895578926E-3∠0.000000000000000E0°,7.584391895578926E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.350000000000000E-7,5.603597345794393E2,7.691519249915361E-3∠0.000000000000000E0°,7.691519249915361E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.400000000000000E-7,5.551712185185185E2,7.801307170644631E-3∠0.000000000000000E0°,7.801307170644631E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.450000000000000E-7,5.500779045871560E2,7.915631647424667E-3∠0.000000000000000E0°,7.915631647424667E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.500000000000000E-7,5.450771963636364E2,8.031797261883534E-3∠0.000000000000000E0°,8.031797261883534E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.550000000000000E-7,5.401665909909910E2,8.152620717510847E-3∠0.000000000000000E0°,8.152620717510847E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.599999999999999E-7,5.353436750000001E2,8.276572208988388E-3∠0.000000000000000E0°,8.276572208988388E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.650000000000000E-7,5.306061203539823E2,8.399997683016872E-3∠0.000000000000000E0°,8.399997683016872E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.700000000000000E-7,5.259516807017543E2,8.528068943281657E-3∠0.000000000000000E0°,8.528068943281657E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.750000000000000E-7,5.213781878260869E2,8.656477266974829E-3∠0.000000000000000E0°,8.656477266974829E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.800000000000000E-7,5.168835482758622E2,8.789133438925085E-3∠0.000000000000000E0°,8.789133438925085E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.850000000000000E-7,5.124657401709401E2,8.922063515254583E-3∠0.000000000000000E0°,8.922063515254583E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.900000000000000E-7,5.081228101694915E2,9.054321891322010E-3∠0.000000000000000E0°,9.054321891322010E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
5.950000000000000E-7,5.038528705882353E2,9.188770417618218E-3∠0.000000000000000E0°,9.188770417618218E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.000000000000000E-7,4.996540966666667E2,9.324802036123134E-3∠0.000000000000000E0°,9.324802036123134E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.049999999999999E-7,4.955247239669422E2,9.461296171222780E-3∠0.000000000000000E0°,9.461296171222780E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.100000000000000E-7,4.914630459016394E2,9.599581945242651E-3∠0.000000000000000E0°,9.599581945242651E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.150000000000000E-7,4.874674113821138E2,9.740336547647237E-3∠0.000000000000000E0°,9.740336547647237E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.200000000000000E-7,4.835362225806452E2,9.879077297283875E-3∠0.000000000000000E0°,9.879077297283875E-3∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.249999999999999E-7,4.796679328000001E2,1.001851071193233E-2∠0.000000000000000E0°,1.001851071193233E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.300000000000000E-7,4.758610444444444E2,1.015814957511060E-2∠0.000000000000000E0°,1.015814957511060E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.350000000000000E-7,4.721141070866142E2,1.029679871406112E-2∠0.000000000000000E0°,1.029679871406112E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.400000000000000E-7,4.684257156250000E2,1.043769634871315E-2∠0.000000000000000E0°,1.043769634871315E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.450000000000000E-7,4.647945085271318E2,1.057845648728251E-2∠0.000000000000000E0°,1.057845648728251E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.499999999999999E-7,4.612191661538462E2,1.071928339778447E-2∠0.000000000000000E0°,1.071928339778447E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.550000000000000E-7,4.576984091603053E2,1.085768797376447E-2∠0.000000000000000E0°,1.085768797376447E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.600000000000000E-7,4.542309969696970E2,1.099798383950995E-2∠0.000000000000000E0°,1.099798383950995E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.650000000000000E-7,4.508157263157895E2,1.113700153320818E-2∠0.000000000000000E0°,1.113700153320818E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.699999999999999E-7,4.474514298507463E2,1.127339712072528E-2∠0.000000000000000E0°,1.127339712072528E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.750000000000000E-7,4.441369748148147E2,1.141042441989339E-2∠0.000000000000000E0°,1.141042441989339E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.800000000000001E-7,4.408712617647059E2,1.154772805295957E-2∠0.000000000000000E0°,1.154772805295957E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.850000000000000E-7,4.376532233576642E2,1.168357674081710E-2∠0.000000000000000E0°,1.168357674081710E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.900000000000000E-7,4.344818231884058E2,1.181744173727007E-2∠0.000000000000000E0°,1.181744173727007E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
6.949999999999999E-7,4.313560546762591E2,1.195139262887057E-2∠0.000000000000000E0°,1.195139262887057E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.000000000000000E-7,4.282749400000000E2,1.208507385270799E-2∠0.000000000000000E0°,1.208507385270799E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.050000000000000E-7,4.252375290780141E2,1.221660027283049E-2∠0.000000000000000E0°,1.221660027283049E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.100000000000000E-7,4.222428985915493E2,1.234697778478659E-2∠0.000000000000000E0°,1.234697778478659E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.149999999999999E-7,4.192901510489510E2,1.247885660663410E-2∠0.000000000000000E0°,1.247885660663410E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.200000000000000E-7,4.163784138888889E2,1.260821570207471E-2∠0.000000000000000E0°,1.260821570207471E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.250000000000000E-7,4.135068386206896E2,1.273753349407449E-2∠0.000000000000000E0°,1.273753349407449E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.300000000000000E-7,4.106746000000000E2,1.286296736963052E-2∠0.000000000000000E0°,1.286296736963052E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.350000000000000E-7,4.078808952380953E2,1.298880199837529E-2∠0.000000000000000E0°,1.298880199837529E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.400000000000000E-7,4.051249432432432E2,1.311432165599523E-2∠0.000000000000000E0°,1.311432165599523E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.450000000000001E-7,4.024059838926174E2,1.323849970281803E-2∠0.000000000000000E0°,1.323849970281803E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.500000000000000E-7,3.997232773333333E2,1.336194061821486E-2∠0.000000000000000E0°,1.336194061821486E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.550000000000000E-7,3.970761033112582E2,1.348328782973673E-2∠0.000000000000000E0°,1.348328782973673E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.599999999999999E-7,3.944637605263158E2,1.360435010289876E-2∠0.000000000000000E0°,1.360435010289876E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.650000000000000E-7,3.918855660130719E2,1.372594015278416E-2∠0.000000000000000E0°,1.372594015278416E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.700000000000000E-7,3.893408545454545E2,1.384559139160211E-2∠0.000000000000000E0°,1.384559139160211E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.750000000000000E-7,3.868289780645160E2,1.396362162471998E-2∠0.000000000000000E0°,1.396362162471998E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.799999999999999E-7,3.843493051282052E2,1.408117154878119E-2∠0.000000000000000E0°,1.408117154878119E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.850000000000000E-7,3.819012203821656E2,1.419887062193744E-2∠0.000000000000000E0°,1.419887062193744E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.900000000000001E-7,3.794841240506329E2,1.431465519661675E-2∠0.000000000000000E0°,1.431465519661675E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
7.950000000000000E-7,3.770974314465409E2,1.442857866392169E-2∠0.000000000000000E0°,1.442857866392169E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
8.000000000000000E-7,3.747405725000000E2,1.454135713700964E-2∠0.000000000000000E0°,1.454135713700964E-2∠0.000000000000000E0°,5.235987755982988E-1∠0.000000000000000E0°
