% Model,薄膜计算.mph
% Version,COMSOL 6.4.0.293
% Date,"Apr 16 2026, 09:23"
% Table,表格 1 - 反射率、透射率和吸收率 (ewfd)
% lambda0 (m),freq (THz),反射率，端口 1 (1),总反射率 (1),theta (rad)
4.950000000000000E-7,6.056413292929291E2,1.197025124368656E-2∠0.000000000000000E0°,1.197025124368656E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.000000000000000E-7,5.995849160000000E2,1.198211661472461E-2∠0.000000000000000E0°,1.198211661472461E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.050000000000000E-7,5.936484316831683E2,1.200763902703977E-2∠0.000000000000000E0°,1.200763902703977E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.100000000000000E-7,5.878283490196079E2,1.204394936201676E-2∠0.000000000000000E0°,1.204394936201676E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.149999999999999E-7,5.821212776699030E2,1.209011524675190E-2∠0.000000000000000E0°,1.209011524675190E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.200000000000000E-7,5.765239576923076E2,1.214968766530437E-2∠0.000000000000000E0°,1.214968766530437E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.250000000000000E-7,5.710332533333334E2,1.221863890861643E-2∠0.000000000000000E0°,1.221863890861643E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.300000000000000E-7,5.656461471698113E2,1.229415262651700E-2∠0.000000000000000E0°,1.229415262651700E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.350000000000000E-7,5.603597345794393E2,1.238542512952594E-2∠0.000000000000000E0°,1.238542512952594E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.400000000000000E-7,5.551712185185185E2,1.248841780592418E-2∠0.000000000000000E0°,1.248841780592418E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.450000000000000E-7,5.500779045871560E2,1.259419579072412E-2∠0.000000000000000E0°,1.259419579072412E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.500000000000000E-7,5.450771963636364E2,1.271469390069002E-2∠0.000000000000000E0°,1.271469390069002E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.550000000000000E-7,5.401665909909910E2,1.284452544362097E-2∠0.000000000000000E0°,1.284452544362097E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.599999999999999E-7,5.353436750000001E2,1.298066732676202E-2∠0.000000000000000E0°,1.298066732676202E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.650000000000000E-7,5.306061203539823E2,1.312066336407780E-2∠0.000000000000000E0°,1.312066336407780E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.700000000000000E-7,5.259516807017543E2,1.326769341230529E-2∠0.000000000000000E0°,1.326769341230529E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.750000000000000E-7,5.213781878260869E2,1.341685838598671E-2∠0.000000000000000E0°,1.341685838598671E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.800000000000000E-7,5.168835482758622E2,1.358118217882716E-2∠0.000000000000000E0°,1.358118217882716E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.850000000000000E-7,5.124657401709401E2,1.374140176730656E-2∠0.000000000000000E0°,1.374140176730656E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.900000000000000E-7,5.081228101694915E2,1.390336674526589E-2∠0.000000000000000E0°,1.390336674526589E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
5.950000000000000E-7,5.038528705882353E2,1.407407427958502E-2∠0.000000000000000E0°,1.407407427958502E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.000000000000000E-7,4.996540966666667E2,1.424282222055083E-2∠0.000000000000000E0°,1.424282222055083E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.049999999999999E-7,4.955247239669422E2,1.441035004366424E-2∠0.000000000000000E0°,1.441035004366424E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.100000000000000E-7,4.914630459016394E2,1.457969433439925E-2∠0.000000000000000E0°,1.457969433439925E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.150000000000000E-7,4.874674113821138E2,1.475875983799466E-2∠0.000000000000000E0°,1.475875983799466E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.200000000000000E-7,4.835362225806452E2,1.493740869895358E-2∠0.000000000000000E0°,1.493740869895358E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.249999999999999E-7,4.796679328000001E2,1.511504887977784E-2∠0.000000000000000E0°,1.511504887977784E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.300000000000000E-7,4.758610444444444E2,1.529754390933383E-2∠0.000000000000000E0°,1.529754390933383E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.350000000000000E-7,4.721141070866142E2,1.547110922037695E-2∠0.000000000000000E0°,1.547110922037695E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.400000000000000E-7,4.684257156250000E2,1.566035176330723E-2∠0.000000000000000E0°,1.566035176330723E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.450000000000000E-7,4.647945085271318E2,1.584569361755143E-2∠0.000000000000000E0°,1.584569361755143E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.499999999999999E-7,4.612191661538462E2,1.603356926412915E-2∠0.000000000000000E0°,1.603356926412915E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.550000000000000E-7,4.576984091603053E2,1.621895783450099E-2∠0.000000000000000E0°,1.621895783450099E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.600000000000000E-7,4.542309969696970E2,1.640949074540601E-2∠0.000000000000000E0°,1.640949074540601E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.650000000000000E-7,4.508157263157895E2,1.660112291167211E-2∠0.000000000000000E0°,1.660112291167211E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.699999999999999E-7,4.474514298507463E2,1.678122858649303E-2∠0.000000000000000E0°,1.678122858649303E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.750000000000000E-7,4.441369748148147E2,1.697413747584676E-2∠0.000000000000000E0°,1.697413747584676E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.800000000000001E-7,4.408712617647059E2,1.716827381163820E-2∠0.000000000000000E0°,1.716827381163820E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.850000000000000E-7,4.376532233576642E2,1.735727833613906E-2∠0.000000000000000E0°,1.735727833613906E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.900000000000000E-7,4.344818231884058E2,1.754507261685346E-2∠0.000000000000000E0°,1.754507261685346E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
6.949999999999999E-7,4.313560546762591E2,1.773099920189274E-2∠0.000000000000000E0°,1.773099920189274E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.000000000000000E-7,4.282749400000000E2,1.791870569657619E-2∠0.000000000000000E0°,1.791870569657619E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.050000000000000E-7,4.252375290780141E2,1.810092744731141E-2∠0.000000000000000E0°,1.810092744731141E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.100000000000000E-7,4.222428985915493E2,1.828645667438406E-2∠0.000000000000000E0°,1.828645667438406E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.149999999999999E-7,4.192901510489510E2,1.847970667463690E-2∠0.000000000000000E0°,1.847970667463690E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.200000000000000E-7,4.163784138888889E2,1.865935208777600E-2∠0.000000000000000E0°,1.865935208777600E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.250000000000000E-7,4.135068386206896E2,1.884477967542873E-2∠0.000000000000000E0°,1.884477967542873E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.300000000000000E-7,4.106746000000000E2,1.901713807863913E-2∠0.000000000000000E0°,1.901713807863913E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.350000000000000E-7,4.078808952380953E2,1.919219287977183E-2∠0.000000000000000E0°,1.919219287977183E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.400000000000000E-7,4.051249432432432E2,1.937027739633513E-2∠0.000000000000000E0°,1.937027739633513E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.450000000000001E-7,4.024059838926174E2,1.954568765970018E-2∠0.000000000000000E0°,1.954568765970018E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.500000000000000E-7,3.997232773333333E2,1.972138286025905E-2∠0.000000000000000E0°,1.972138286025905E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.550000000000000E-7,3.970761033112582E2,1.989239085347939E-2∠0.000000000000000E0°,1.989239085347939E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.599999999999999E-7,3.944637605263158E2,2.006997737449797E-2∠0.000000000000000E0°,2.006997737449797E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.650000000000000E-7,3.918855660130719E2,2.023698961306175E-2∠0.000000000000000E0°,2.023698961306175E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.700000000000000E-7,3.893408545454545E2,2.040890098134069E-2∠0.000000000000000E0°,2.040890098134069E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.750000000000000E-7,3.868289780645160E2,2.057876014657697E-2∠0.000000000000000E0°,2.057876014657697E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.799999999999999E-7,3.843493051282052E2,2.075036193277521E-2∠0.000000000000000E0°,2.075036193277521E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.850000000000000E-7,3.819012203821656E2,2.091973265258649E-2∠0.000000000000000E0°,2.091973265258649E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.900000000000001E-7,3.794841240506329E2,2.108863887319411E-2∠0.000000000000000E0°,2.108863887319411E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
7.950000000000000E-7,3.770974314465409E2,2.125501518551948E-2∠0.000000000000000E0°,2.125501518551948E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
8.000000000000000E-7,3.747405725000000E2,2.141334588903183E-2∠0.000000000000000E0°,2.141334588903183E-2∠0.000000000000000E0°,1.745329251994330E-1∠0.000000000000000E0°
