wavelength_nm,reflectance,theta_deg
450.0,0.2373062184603093,80.0
455.0,0.2373908464128554,80.0
460.0,0.2374702534427923,80.0
465.0,0.23757415408369542,80.0
470.0,0.23763529467676012,80.0
475.0,0.23766149181294752,80.0
479.99999999999994,0.23772680903102691,80.0
485.0,0.2378357973181108,80.0
489.99999999999994,0.2380008988106031,80.0
495.0,0.2380306181356954,80.0
500.0,0.2380932091049036,80.0
505.00000000000006,0.23819372436417974,80.0
510.0,0.2382832802214964,80.0
514.9999999999999,0.23842208454207672,80.0
520.0,0.2385462131721675,80.0
525.0,0.23870483025426,80.0
530.0,0.23876462637545803,80.0
535.0,0.23878789702214892,80.0
540.0,0.23891696920548489,80.0
545.0,0.2390549620810909,80.0
550.0,0.23915590107949153,80.0
555.0,0.2392851594546951,80.0
559.9999999999999,0.2393989163210511,80.0
565.0,0.23947013025093322,80.0
570.0,0.2396300322410678,80.0
575.0,0.23966553906780963,80.0
580.0,0.2397694042899422,80.0
585.0,0.2398754409997729,80.0
590.0,0.23999008566483682,80.0
595.0,0.2401650233043916,80.0
600.0,0.24029842771435603,80.0
604.9999999999999,0.24041647353103313,80.0
610.0,0.240444213516128,80.0
615.0,0.2406053228455722,80.0
620.0,0.2406124039440067,80.0
625.0,0.2407319753289523,80.0
630.0,0.24083862412030732,80.0
635.0,0.24096162140025942,80.0
640.0,0.2411174152173052,80.0
645.0,0.24122916116012194,80.0
649.9999999999999,0.24134073698580594,80.0
655.0,0.2414656951166422,80.0
660.0,0.24149706553514738,80.0
665.0,0.2415868671668144,80.0
669.9999999999999,0.2416190051130684,80.0
675.0,0.2417083420128086,80.0
680.0,0.2418224159130471,80.0
685.0,0.24192757186192282,80.0
690.0,0.24203154252786102,80.0
694.9999999999999,0.2421496344448844,80.0
700.0,0.24228756547535868,80.0
705.0,0.24237107819896392,80.0
710.0,0.24248319664137732,80.0
714.9999999999999,0.24247415601258882,80.0
720.0,0.24259659205731243,80.0
725.0,0.24270289257156188,80.0
730.0,0.242752687410488,80.0
735.0,0.2427823540006871,80.0
740.0,0.2428753386160512,80.0
745.0,0.2429926831711006,80.0
750.0,0.24311168644747522,80.0
