wavelength_nm,reflectance,theta_deg
450.0,0.01998953498591913,10.0
455.0,0.01826430250271577,10.0
460.0,0.01649763271135077,10.0
465.0,0.0148032820182608,10.0
470.0,0.013294720460914431,10.0
475.0,0.012074580266568111,10.0
479.99999999999994,0.01122320980394393,10.0
485.0,0.010790918449689211,10.0
489.99999999999994,0.010793368325073681,10.0
495.0,0.01121355518309366,10.0
500.0,0.0120039067556155,10.0
505.00000000000006,0.01309487998510554,10.0
510.0,0.01440806129444833,10.0
514.9999999999999,0.015860761058542918,10.0
520.0,0.01737515524358503,10.0
525.0,0.018883869471942344,10.0
530.0,0.02033031089946244,10.0
535.0,0.02167083139263608,10.0
540.0,0.02286984036231718,10.0
545.0,0.023906588516819732,10.0
550.0,0.024764859876230852,10.0
555.0,0.02543778010055612,10.0
559.9999999999999,0.02592193176010743,10.0
565.0,0.026216885313948814,10.0
570.0,0.02632926484104133,10.0
575.0,0.02626389205326354,10.0
580.0,0.026028910583551553,10.0
585.0,0.025635275532419684,10.0
590.0,0.025093244599678224,10.0
595.0,0.024416429369099792,10.0
600.0,0.02361886650218592,10.0
604.9999999999999,0.022716212586739472,10.0
610.0,0.02172486567674154,10.0
615.0,0.02066175861736515,10.0
620.0,0.01954898281618748,10.0
625.0,0.01840584524899139,10.0
630.0,0.01725379513479892,10.0
635.0,0.016115238385377772,10.0
640.0,0.0150097241370497,10.0
645.0,0.013960678950838301,10.0
649.9999999999999,0.01298746293686601,10.0
655.0,0.01210924584550755,10.0
660.0,0.011341266198125371,10.0
665.0,0.01069780170128911,10.0
669.9999999999999,0.010188894252899872,10.0
675.0,0.009821952645581724,10.0
680.0,0.009599573229720942,10.0
685.0,0.009522146270654324,10.0
690.0,0.009585867749370064,10.0
694.9999999999999,0.00978437856159246,10.0
700.0,0.010108643351418301,10.0
705.0,0.01054767493318692,10.0
710.0,0.011088747442973862,10.0
714.9999999999999,0.011718909888595171,10.0
720.0,0.012423629943496911,10.0
725.0,0.01318914308638883,10.0
730.0,0.014001243392136889,10.0
735.0,0.014848115476564443,10.0
740.0,0.01571577361328685,10.0
745.0,0.01659388192094353,10.0
750.0,0.01747219405361769,10.0
